Uniprot ID	iBAQ WT_4_72	iBAQ WT_4_01	iBAQ WT_4_02	iBAQ WT_4_03	iBAQ WT_4_04	iBAQ WT_4_05	iBAQ WT_4_06	iBAQ WT_4_07	iBAQ WT_4_08	iBAQ WT_4_09	iBAQ WT_4_10	iBAQ WT_4_11	iBAQ WT_4_12	iBAQ WT_4_13	iBAQ WT_4_14	iBAQ WT_4_15	iBAQ WT_4_16	iBAQ WT_4_17	iBAQ WT_4_18	iBAQ WT_4_19	iBAQ WT_4_20	iBAQ WT_4_21	iBAQ WT_4_22	iBAQ WT_4_23	iBAQ WT_4_24	iBAQ WT_4_25	iBAQ WT_4_26	iBAQ WT_4_27	iBAQ WT_4_28	iBAQ WT_4_29	iBAQ WT_4_30	iBAQ WT_4_31	iBAQ WT_4_32	iBAQ WT_4_33	iBAQ WT_4_34	iBAQ WT_4_35	iBAQ WT_4_36	iBAQ WT_4_37	iBAQ WT_4_38	iBAQ WT_4_39	iBAQ WT_4_40	iBAQ WT_4_41	iBAQ WT_4_42	iBAQ WT_4_43	iBAQ WT_4_44	iBAQ WT_4_45	iBAQ WT_4_46	iBAQ WT_4_47	iBAQ WT_4_48	iBAQ WT_4_49	iBAQ WT_4_50	iBAQ WT_4_51	iBAQ WT_4_52	iBAQ WT_4_53	iBAQ WT_4_54	iBAQ WT_4_55	iBAQ WT_4_56	iBAQ WT_4_57	iBAQ WT_4_58	iBAQ WT_4_59	iBAQ WT_4_60	iBAQ WT_4_61	iBAQ WT_4_62	iBAQ WT_4_63	iBAQ WT_4_64	iBAQ WT_4_65	iBAQ WT_4_66	iBAQ WT_4_67	iBAQ WT_4_68	iBAQ WT_4_69	iBAQ WT_4_70	iBAQ WT_4_71
Q13405;H0YDP7;E9PNF1;E9PI78	90068	0	0	0	0	0	0	1114400	1188700	3771000	9170000	20730000	38741000	125780000	113370000	88121000	34439000	4703700	3567500	1351300	0	2244800	1391300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13423;D6RAI5;D6RHU2;H0Y8P5	0	107690	201350	0	0	0	0	76320	29937	0	0	0	0	0	0	0	35944	0	0	114910	0	0	85174	139370	246230	399760	809100	4310100	14212000	19540000	38196000	56973000	94373000	120100000	124380000	132920000	28981000	6388000	78080	0	0	0	0	95143	24128	0	0	0	4963.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13488;E9PNA6;E9PMC5;E9PM12;H0YCE3;H0YEL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13686;H0YJF3;G3V4M4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190020	417610	0	374230	0	0	0	0	0	0	0
Q13825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77864	202550	135960	66169	0	0	0	0	0	0	0	0	0	0	0	47791	0	0	0	31895	0
Q14257;A8MXP8;H0YL43	496240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28561	0
Q14318;U3KQ64;A0A0A0MTJ1;U3KQI1;M0R1Q0;M0R1S6	0	0	0	0	0	107240	0	1251400	0	294050	0	0	0	275890	0	0	484900	863320	1707600	4197600	1308900	4663700	7693400	4884400	11637000	10809000	10291000	5394100	1806300	3238000	578540	0	1341600	0	524870	1146800	407740	634390	573600	458770	749840	769960	1414100	1013700	785890	343480	375770	0	0	0	0	0	0	1009300	730950	3555700	8521300	9819400	9288800	6088800	2308600	304930	183790	0	0	0	0	0	0	0	0	0
Q14667;Q08E86;K7EQ86;K7EQR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16968	0	0	231280	249300	11022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15006;H0YAS9;E5RGJ2	0	1103600	536460	0	0	1335800	1312200	3804000	4449100	4408800	2665600	2710700	2994700	4099300	3403400	4730900	6454700	6940800	7426100	7198600	2742600	11512000	9718300	26536000	6660300	7326200	10255000	15581000	31483000	20463000	20736000	16491000	28361000	79832000	8079600	794210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66360	0	0
Q15031;E9PHM2;C9IZR7;C9JYR8	0	0	29481	0	0	0	0	123750	185390	123120	236130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100090	0	0	229150	543690	942010	1345300	3705700	7566700	8891600	8568100	9299000	25456000	24517000	16879000	9277400	4368100	21823	0	0	0	0	0	0	9299.7	0	0	0	0	0	0	0	0	0	0
Q15046;H3BVA8;J3KRL2;H3BPV7;H3BRC9	0	0	0	0	0	0	0	0	0	0	99342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54152	0	0	293920	472650	2274400	5653400	38702000	55455000	24282000	6728300	360010	0	0	47850	0	0	0	0	0	9406.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15067;K7ENF1;K7ESC7;K7ELT1;I3L0T4;I3L2U4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67562	18409	746360	645680	8845700	6104400	317380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15118;C9JKT3;C9IYB4;F8WEJ6;F8WC75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280150	0	0	0	339870	816230	1097500	750610	0	0	140810	0	173540	489040	180070	514770	0	0	0	0	0	0	0
Q15119;D6RDN9;D6RJH7;D6RHG2;D6R983;D6RGV8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194410	165330	0	1002500	207240	125090	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15120;REV__P78559;REV__E9PGC8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234140	0	0	117870	0	349600	0	177740	2298600	1391600	2995000	2848500	489420	138720	6731.6	116770	204870	246380	951900	1538000	308750	413550	0	0	0	0	0
Q15286;F5H157;E9PQ07;E9PI18;E9PJQ5;E9PRF7;E9PNB9;E9PS06;F5H7F8;E9PMJ1;Q15771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15388	0	0	0	0	0	5134200	0	0	0	10367000	5580800	4458300	6150200	6823100	6059000	0	0	10928000	10088000	0	0	11552000	11604000	0	0	9467500	10660000	15926000	25250000	0	60319000	81269000	57945000	18300000	0	4249600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4833300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1743700	2399000	2911200	3022600
Q15392;Q3LIE7;H7C4B7	0	0	0	0	0	0	0	0	0	0	519360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493880	646490	805130	562740	235420	665910	0	581040	624330	2072900	1037500	343310	664460	765140	0	0	491340	0	0	0	0	0	0	393090	436920	2219500	2765800	2199700	5427000	3295100	3338500	3765300	1665200	623750	296300	0	0	0	0	0	0	0	0	0
Q15526;A0A087WYS9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186100	0	0
Q15785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85587	0	0	0
Q16134;D6RAD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	852040	363430	471930	287290	201900	410670	610970	881450	1304200	4409600	5009200	6341300	6420000	2528900	2224800	1939400	1124100	428240	341530	0	142260	0	0	0	0	0	0	0
Q16540;A6NJD9;A8MVT4;A8MYK1;H7C2P7	0	0	0	0	0	0	0	1633600	1329200	6025400	11934000	22276000	61955000	143520000	104750000	98481000	40048000	2158500	1106200	0	259340	0	0	0	0	0	0	889110	0	0	0	0	0	0	0	0	0	0	0	304130	0	0	407740	0	1230200	1457000	1168900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q16698;E5RJG7;E5RFV2;E5RJD2;E5RID6;H0YAW3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	332630	1465100	3454800	3929900	928640	206120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q16718;A0A087X1G1;H7BYD0;F8WAS3;A0A087WXR5;C9IZN5	0	1794900	0	0	4019500	13685000	17008000	26481000	22192000	28101000	34922000	42843000	87719000	397700000	105490000	23050000	11363000	6568800	6457100	14720000	5656900	19799000	19162000	52332000	20169000	3424900	0	0	0	1356200	9880200	14306000	16312000	61316000	18785000	7106400	5125400	9139600	2580500	0	2098900	1445400	2376100	1873800	19800000	43006000	10324000	0	0	4424300	4216800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q16740;M0QYV5	0	0	0	0	0	0	0	0	0	457440	671280	1509300	676450	1643400	756990	0	577320	0	0	0	401400	1359400	628840	699050	0	0	0	0	0	0	0	1354900	10049000	0	0	0	0	0	0	65319	508980	16220000	112680000	370420000	128040000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287510	0	0	0
Q16762;B1AH48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120970	0	0	459020	1050400	531330	1768300	502450	2896700	2466500	1375300	87395	0	72947
Q16775;H3BPK3;H3BPQ4;H3BQW8;H3BV79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22109	0	0	85520	182810	0	267440	0	140510	0
Q16795;H3BRM9;F5H0J3;F5GY40	0	1396000	1887900	0	8122700	36315000	35181000	51876000	56790000	62564000	70833000	78474000	173700000	591920000	196720000	24165000	10736000	3108600	7115500	4712300	305600	3199600	789420	0	0	0	0	0	0	0	96673	0	0	0	0	0	0	0	0	2030600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q16822;B4DW73;H0YML5;H0YNG4;H0YMA5;H0YMU6;P35558;H0YNH9;H0YKC4	0	0	0	0	0	0	0	136540	0	148710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37464	0	117530	310050	2482900	1443000	3015800	4008700	4531100	6626700	11310000	14249000	12035000	8510600	688000	0	0	0	0	0	0	0	0
Q16854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	649130	0	0	0	0	0	594270	1069300	0	1024500	0	0	0	0	0	0	0	0	0
Q16891;B9A067;D6RAW4	0	16510000	19925000	0	25943000	43333000	38990000	63469000	82333000	104530000	67767000	43762000	22132000	24761000	19390000	30873000	59201000	84690000	116660000	118730000	49163000	153190000	137170000	147810000	112240000	88323000	100950000	86163000	74700000	30020000	20884000	4331900	884190	352340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3KQZ1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352520	0	423880	0	297930	0	302900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SXM5;H3BQI7;H3BT52;H3BNH5	0	0	0	0	0	0	246050	651770	218740	1011400	0	234300	0	0	0	620410	276530	0	0	0	0	0	0	0	0	527460	1278700	1422000	3114400	1301400	1487200	396150	960330	461610	569720	1203900	546300	1022000	1059100	2174700	3187700	3435700	3188600	6314800	7917100	10266000	2956700	4128500	5775800	17042000	23687000	14806000	4444000	3086700	3136800	5108400	3875500	1237700	70583	0	0	0	0	0	0	0	0	53374	19209	0	0	0
Q3SY69;H0YHN9;REV__H0YLH9;REV__Q14005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61636	0	0	600350	8387100	15484000	8381100	1803400	245000	0	95204	937190	0	356290	1530500	952700	546520	680910	665370	323610	74454	67310	115250	0	66521	141030	2181400	6710000	7040200	2463500	233850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3ZCQ8;M0R003;M0R2F8;M0R1Y4;M0R0C3;M0R2Q2;M0QXC3;M0R2Z3;M0R303;M0R2D2;M0R047	0	3082800	2050100	0	2049700	4748000	2521800	5977700	1603800	1701300	1255100	0	0	493680	0	0	433190	463000	911230	484200	0	0	0	0	0	0	244820	0	0	0	0	0	0	426530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70000	0	0	0	0	48069	74068	0	245090	929540	2021300	3532500	1349500	13436000	21642000	13944000	9005600	0	0
Q4G0I0;H3BP47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1916600	2133100	2875400	2573600	3816000	2816900	1537600	402600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q4G0N4;B7Z8V7;A0A0C4DGV3;D6RHI4;H0Y9H7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143570	262140	1921800	6685900	1799500	285350	0	0	0	0	44310	16570	0	0	86128	0	0	0	0
Q4G176;F5H5A1;F5H755;F5H362;F5H2G6;H0YGC7;F5H3B2;F5GX20;H0YH37;H0YGJ0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35059	0	0	0	0	0	0	102330	283450	1576700	2563200	3161700	1193400	39746	43477	0	0	0	0	0	0	0
Q4J6C6;H7BZP6;H7C0M0;C9JMT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126660	0	217430	0	511020	0	0	0	0	0	0	0	0	0	0	0
Q4U2R6;M0R176;A0A087WU28;A0A0B4J2C1	0	0	0	0	0	0	0	0	934120	1798300	2498300	3697500	13185000	33680000	34708000	15547000	2509700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53H12;E9PC15;A0A0G2JLG5;E9PG39;A0A0G2JLD0	0	409950	742610	0	369030	1664100	246800	1882500	3742800	4239400	2683200	549230	449910	1189300	899110	1388400	3783700	5999500	1844000	2202500	0	1483500	1341100	1150200	555090	769730	2717800	1615400	5159300	6185100	5433600	7730500	5397400	12405000	7252100	33022000	22088000	39493000	29903000	12935000	12132000	10145000	9798600	7602400	7825300	12052000	10486000	3088500	1688500	6992300	4736200	3220800	1846800	3896900	2030900	1975600	2189800	827160	1441700	2012100	2510300	1015600	6351400	4820600	5569100	407500	891600	0	0	0	14217	0
Q53H82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199540	165830	400610	608440	130390	0
Q53R41;E7EW60;C9JTP4;C9JMM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214940	134410	120140	0	0	0	0	0	0	0	0	0	0	0	24807	0	0	0	0	31800	0	118410	112200	198930	112560	697100	97598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q53S58;B8ZZT5;C9J6F8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328890	0	0	478240	472010	0	0	0	383520	389720	328350	0	1383700	436700	594830	0	353940	410270	726760	374460	366210	841570	301010	0	0	359290	366790	0	0	0	0
Q567V2	0	0	0	0	0	0	98823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5HYK3;F8VVX6;F8VVW7;B4DP72;F8VP53	61278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105460	105100	0	0	468140
Q5JRX3;A0A0A0MRX9;H0Y7L7;B1APQ0;H0Y4F7;B1APQ1	0	29772	0	0	0	171690	185690	309440	251620	243240	83110	81023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25236	0	0	0	0	0	217810	0	0	0	0	41455	0	0	0	292180	125220	1271200	1205800	1879300	2172500	1330300	7883500	30845000	31017000	20271000	26195000	2692100	140900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X6R5Z6;Q5JTJ3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	841170	2958200	1658000
Q5JTZ9;A0A087WTZ2;Q9H2T7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105190	0	0	0	0	0	0	0	0	0	96123	280020	901970	1549500	4359700	7306200	9757000	7532800	4126900	10986000	10855000	8352600	5030500	4735100	257850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5QPA5;Q9NVS2	0	0	0	0	0	0	0	656940	2134200	5041700	9523600	20901000	32921000	72327000	73955000	67973000	17039000	0	0	0	0	176940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5RI15	0	0	0	0	0	723870	0	0	0	0	0	0	0	0	0	0	1188800	1725300	2078500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1412700	1120100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5SVS4;E5RIW6;E5RIS9;A0A087WWR9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	974240	2508200	698280	891930	880770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5T160;H0Y450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108910	782740	594340	2083300	2262800	1119600	848240	160390	0	64944	0	0	0	0	0	0	0	0	0	0
Q5T1C6;F6XC58;E9PLJ7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122330	45109	44144	0	0
Q5T440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263420	292830	388760	892050	516140	706960	398120	0	667790	816790	307460	837160	968650	1283800	788320	2295000	2430600	1131800	1157000	334500	601490	976400	430120	0	1130600	718770	876000	1113600	344690	0	0	0	266650	547050	408850	1976000	0	2886500	2068100	284710	0	0	0
Q5T653;C9IY40;C9JZW2;C9JZG7	0	0	0	0	0	0	0	664370	1483300	3983600	10686000	18511000	40056000	108300000	65430000	43033000	13580000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5T9A4	0	404600	324120	0	0	635740	900700	2469900	3881500	8765400	5091600	3929200	2839000	10548000	12318000	15216000	48114000	72119000	100610000	109670000	30548000	65463000	47548000	13326000	7598400	6829200	5684600	3619600	3773800	2650200	4887600	4798600	3212800	2175900	999460	698470	132790	777750	1111200	955520	1249200	1168300	703540	363690	131340	119240	0	0	0	171940	957580	1292800	1364800	4187200	2987100	2908900	1802000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5TEU4;B3KR61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39722	614260	0	0	0	0	0	0	0	0	0	0	0
Q5U5X0;D6R994	4216400	854720	4566000	0	0	0	0	0	1958500	0	0	0	0	0	0	0	0	1721300	0	0	0	1578100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	618530	0	0	0	0	2414900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1722700	1590100	2043400	730770	2642100
Q5VT66;H7BYZ9;X6RIL1;H0YDX4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181020	0	0	0	224440	159350	260450	256600	0	239050	177920	0	239360	279200	254420	1271100	245850	596030	401760	0	0	0	0
Q5VWZ2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193650	108210
Q6DKK2;K7EKH7;K7ERR1;K7EJA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	777440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22443	0	81770	0
Q6JQN1;F8W1I9;F8VXK4;F8W179;D6RFF6;F8W0Q4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71742	65621	0	0	0	0	0	0	0	0	0	0
Q6KCM7;M0QZT4;M0QZP9;H7C4Z4;Q8N5S1	0	2435100	58580	0	0	0	0	0	0	0	0	0	1503600	0	1199400	0	1178600	1408100	0	0	0	0	0	0	0	511880	0	0	868100	0	0	0	0	1133600	0	0	765330	0	0	916190	1981600	0	3874400	4485300	0	0	0	0	5163300	6121000	3283400	0	255610	277540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q6NUK1;J3KN42;H3BMI3	0	5774500	7429500	0	2038500	6633800	5430100	14100000	6656800	6278500	3658000	3172800	3503500	3724200	735750	1972700	1258700	1910600	2957700	0	0	577930	878960	0	0	600470	516800	266310	1319700	407630	2039100	2607500	1218000	956900	1602500	2315900	810290	2556200	2250800	2616600	4179900	8482200	8732400	10646000	41076000	71527000	54204000	36074000	8790200	26229000	11327000	5460100	1675000	3058000	197520	316280	0	80427	7939.7	0	49024	0	0	0	0	0	0	0	0	0	0	0
Q6NVY1;B9A058;B8ZZZ0;F8W8A6;H7C1A5;H7C126;H7C400;H7BYI7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196180	190370	353560	1480200	1152500	2350200	3007100	2415100	1493400	1312000	171960	447360	8689.1	0	120680	94207	43778	0	0
Q6P087;C9JM75;H7C454;H7C0K7;H7C1H7;H7C2C3	0	276340	0	0	0	271590	0	418330	707580	537340	328120	282420	325010	0	721840	408450	1892200	1537400	532060	572980	0	449430	0	0	0	307210	0	0	0	0	364450	0	383350	394510	211410	0	0	0	0	0	0	249700	0	0	0	0	0	0	0	254790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209160	0	672950	565040	0	0	0	0
