Uniprot ID	KO_2nd_1	KO_2nd_2	KO_2nd_3	KO_2nd_4	KO_2nd_5	KO_2nd_6	KO_2nd_7	KO_2nd_8	KO_2nd_9	KO_2nd_10	KO_2nd_11	KO_2nd_12	KO_2nd_13	KO_2nd_14	KO_2nd_15	KO_2nd_16	KO_2nd_17	KO_2nd_18	KO_2nd_19	KO_2nd_20	KO_2nd_21	KO_2nd_22	KO_2nd_23	KO_2nd_24	KO_2nd_25	KO_2nd_26	KO_2nd_27	KO_2nd_28	KO_2nd_29	KO_2nd_30	KO_2nd_31	KO_2nd_32	KO_2nd_33	KO_2nd_34	KO_2nd_35	KO_2nd_36	KO_2nd_37	KO_2nd_38	KO_2nd_39	KO_2nd_40	KO_2nd_41	KO_2nd_42	KO_2nd_43	KO_2nd_44	KO_2nd_45	KO_2nd_46	KO_2nd_47	KO_2nd_48	KO_2nd_49	KO_2nd_50	KO_2nd_51	KO_2nd_52	KO_2nd_53	KO_2nd_54	KO_2nd_55	KO_2nd_56	KO_2nd_57	KO_2nd_58	KO_2nd_59	KO_2nd_60	KO_2nd_61	KO_2nd_62	KO_2nd_63	KO_2nd_64	KO_2nd_65	KO_2nd_66	KO_2nd_67	KO_2nd_68
O60262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	898993.5706	714565.3775	654841.5651	562340.3348	454554.7561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60271-4	0	0	0	0	0	312556.091	625112.1821	2110697.843	6221657.484	1758406.863	29407969.92	20860043.43	51566564.53	32737219.07	21152698.95	9568178.831	11020633.68	14201191.74	8279169.328	0	11208816.7	10027592.77	32509720.82	0	4433697.936	0	0	26159604.13	0	592312.6771	1184625.354	3588332.108	4435177.779	5282023.45	4276392.835	4255116.963	4233841.091	4212565.219	9968801.041	13527266.83	8512008.266	12879890.74	13389354.29	15298616.79	10704300.67	13121745.67	10956870.12	8791994.559	8827859.768	20036676.47	22047230.9	15153543.59	73683405.48	38234460.28	8020483.94	2463651.439	2294021.675	2601055.964	893732.3975	574329.2717	205013.4716	0	0	0	0	373719.9895	0	0
O60282	0	0	0	1091152.287	873593.2805	436796.6403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265417.5701	852168.6881	0	500717.0224	0	706481.4591	0	244041.5695	488083.139	0	0	730644.8655	3129602.87	12271564.83	14765475.75	2442889.462	907514.8157	649231.414	645034.8444	491263.6971	0	0	0	0	0	0	0	0	0
O60337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1331063.548	2662127.096	1801035.176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2868377.452	6353164.725	6205622.171	1261312.143	0	3022457.82	2070145.727	1277479.98	1324304.862	1371129.745	963929.9643	348408.0483	1222527.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60427	0	0	0	0	0	0	0	0	0	0	0	0	0	2014883.531	3227206.245	4439528.959	0	0	0	0	67544451.34	2570818.575	3312948.789	0	0	0	0	0	3612362.991	1806181.496	0	329064.0709	164532.0354	0	3455190.414	2303460.276	1151730.138	0	0	0	293834.9729	0	1318871.409	0	1324393.211	1478826.975	739413.4874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60488-2	0	0	0	2088919.855	3416824.932	3509403.468	3601982.003	5200654.173	4248253.731	2243618.665	0	4733730.58	0	13008084.9	65765790.51	118523496.1	160692527.6	239242372.4	271425776.8	204693339.6	154711929.9	153152749.7	88574787.15	105837354.4	126211037.5	50802037.88	55382439.06	30576250.74	24882742.59	40220774.01	55558805.42	22401200.51	16110851.81	9820503.104	9476870.31	13156290.07	16835709.82	20515129.58	13292612.32	10494074.62	11598744.28	4804577.51	3720736.09	3415831.008	3310916.766	3916592.205	2973490.478	2030388.752	11057828.54	5109067.353	5776211.493	3138137.367	3461109.786	1775944.107	2036528.996	879194.5967	6526416.791	1317294.382	1664757.098	3246298.428	1003289.37	1346065.18	758209.702	0	1542482.31	570468.4276	203259.7473	203259.7473
O60493	1926932.266	3913985.914	3078029.237	2736340.118	780296.9108	1620273.46	2460250.008	9114330.866	12946196.54	14071318.95	7023290.639	0	11240180.53	9566853.599	11241947.51	12917041.42	16220713.58	24789357.87	25284994.83	34756431.69	45965248.39	50401243.39	28604260.57	31647568.71	19649752.74	11711521.57	10021938.45	156946404.5	3301993.534	1650996.767	0	0	0	0	13037195.84	8691463.892	4345731.946	0	0	0	0	0	0	1220892.551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60502	0	0	0	511765.0442	963267.3481	481633.674	0	0	0	0	178301.2014	0	0	81379348.81	96148932.78	110918516.7	0	0	0	856144.3856	0	0	0	0	907342.5355	1360086.141	21134764.14	3120878.422	577668.8577	288834.4288	0	0	0	0	0	0	0	0	0	438487769.5	134360422.4	27946459.31	11763205.64	16873788.17	2201299.573	1120219.053	560109.5267	0	375840.3616	1256276.259	494974.3481	2605230.447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60506	0	0	0	0	0	0	0	140810.3732	0	0	0	2669548.399	13292965.72	19050350.07	36882789.37	54715228.66	115737256.6	294642260.4	498075922.3	464922315.2	334806011.8	246175732.8	80160974.2	93467501.46	28929870.2	29176363.45	24120557.19	9453281.171	3182236.688	6614942.323	10047647.96	11250119.78	9918945.793	8587771.809	2795975.581	2917337.431	3038699.281	3160061.131	3504400.715	2806312.395	2549071.51	188686.6069	1076393.614	604394.3803	305006.6831	811130.6542	5400145.842	9989161.03	0	23796316.96	619236.9846	0	0	0	0	0	0	0	0	0	0	0	558055.4163	180156.5269	0	918386.1399	0	0
O60518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2361961.929	0	0	0	0	0	0	0	0	1045520.113	1562228.275	5012471.154	6672369.066	8332266.978	5117606.268	4934194.086	4750781.905	0	1787738.676	3575477.353	5363216.029	0	1935988.021	1036331.835	890556.2569	592511.462	0	14615326.9	702859.1569	351429.5784	0	527089.1496	447310.1516	323798.4803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60524-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5199196.417	14972410.81	24745625.2	34880120.06	22454187.73	10028255.39	4372516.368	3570780.14	2769043.912	1967307.684	2182216.225	1084570.299	1368037.536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24671412.18	40697935.02	2293403.234	0	0	304613.5308	152306.7654	0	0	0	0	0	2431654.435	4863308.871	7294963.306	0	0	0	5091234.141	1131085.96	7803852.596	14439291.85	8811471.059	12298599.58	15785728.09	20325091.24	0	25526187.15	813074.3286	0	4022610.807	0	1908025.615	2295700.303	2470410.124	1896275.22	2495368.67	3140845.259	1999157.439	0	0	2580271.901	1176806.482	0	0
O60566-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3863847.95	2999398.774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11341781.69	0	0	0	232794.7628	0	0	0	0	0	0	873858.327	873858.327
O60568	627100.0309	0	386009.3125	534466.2774	936546.2429	892700.9248	848855.6067	398868.4854	462285.2792	1557943.357	3387029.288	2451680.171	0	0	11820411.51	23640823.02	45829809.62	17527127.81	21020175.7	288805105.9	597903921.5	965321591	331700753.5	73228386.89	46142387.8	13051362.57	6035462.315	4186453.721	1930156.998	2667162.98	3404168.962	30804941.7	21751363.91	12697786.12	1298153.607	1236927.865	1175702.122	1114476.379	0	2114761.889	11453105.64	986520.7614	1430235.116	683334.0644	1456916.464	744330.1	372165.05	0	1236397.771	0	0	3153744.189	2437853.579	0	1588467.879	0	338380.4555	0	0	2199797.643	0	0	0	828535.3747	0	0	0	0
O60610-2	0	1341002.792	0	0	0	0	0	0	0	0	0	0	7793250.736	4639639.07	5703447.393	6767255.715	5538279.246	30471071.45	0	39807467.11	38784475.95	16247350.76	9164424.655	31226895.73	30808122.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396085.4971	3794714.987	2620558.97	1594568.366	2754186.582	1768964.549	1394467.09	1019969.63	402742.5818	427595.1091	2069218.065	7216421.192	27425377.89	78769767.18	57840657.05	69116004.83	62455293.4	60176688.59	19612840.6	11780575.02	3245317.756	1564450.248	0	0	0	0	0	0
O60613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19531718.7	0	0	0	0	10197752.63	84674230.26	1793746.397	0	1848876.07	3697752.14	409850.2456	852413.8561	1294977.467	0	0	0	0	537116.7424	0	0	0	0	0	0	0	0	0	0	0	0	132028.499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60637-3	8932950.708	10225847.56	12171377.25	8421234.255	9209880.131	6439106.055	3668331.978	0	0	0	0	0	0	0	0	0	0	1167088.11	33027930.91	92294582.33	260136871.9	164931637.2	21208093.67	27459789.76	14305531.71	16251105.58	39276799.83	18155243.85	10354704.33	5177352.167	0	0	1159843.506	2319687.012	11052704.31	7427146.416	3801588.526	176030.6363	9251050.688	5109654.873	0	10368133.36	2289427.536	2444082.172	1340914.443	819347.0959	409673.5479	0	4801759.183	6339028.912	2928012.915	2688821.697	3455853.03	4101029.233	0	2703209.305	3778326.278	3066499.714	11756181.9	2960701.984	8398184.044	5772447.833	4066210.957	3143937.468	8569174.379	2742966.28	0	0
O60664-4	0	0	560485.0093	0	1040175.009	1993180.64	2946186.271	4186811.534	0	0	574267.4275	439597.2983	4859053.402	5556567.454	7915127.954	10273688.45	50236428.64	64779707.07	103812531.6	163924990.6	99104554.7	169549144.9	16264357.91	60669100.82	34137194.71	13045103.06	27690468.57	6365666.085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7957137.825	453671.2678	0	0	6179780.137	12359560.27	0	4704133.72	2588974.261	2737444.478	657933.7743	0	0	0	1014946.999	563533.0441	0	544670.5678	383791.7567	0	0	0	0	0	0	0
O60701	0	663808.9718	0	1610510.913	2262127.746	4504443.266	6746758.785	0	0	38721527.41	61349431.03	78397398.93	130061412.2	87555992.56	54584737.43	21613482.3	6728514.751	47443280.22	33006903.89	31406288.04	4227005.836	106665933.9	119812240.6	103851802.7	87276677.72	52668274.5	21316983.61	5001427.55	1125078.239	6441248.514	11757418.79	62185387.71	61384372.99	60583358.28	40292546.39	29718722.22	19144898.05	8571073.879	8070445.206	29916859.21	35149804.88	5229941.811	3085494.714	1957191.742	1206270.819	278899.6023	139449.8012	0	678651.5761	0	0	884857.757	1252954.343	0	529121.1729	0	0	0	0	0	3015566.611	0	0	0	0	0	2049825.495	2049825.495
O60716-5	0	0	0	812455.8867	1447639.836	1316287.206	1184934.575	1017778.579	1345683072	3647437.479	530269.7077	2987206.635	1648324.215	8803961.408	8939090.952	9074220.495	14465487.28	40303987.56	48670401.37	35209016.27	32373531.09	37959739.58	43673744.66	52235586.08	66241659.42	72157364.89	106544807.7	79927556.58	56245032.91	87893220.06	119541407.2	59529930.95	48589297.14	37648663.33	21504724.88	19639091.98	17773459.08	15907826.18	21900306.79	7231793.889	11570035.33	10492086.77	4605359.722	6169443.323	3002314.286	4660931.14	4025460.057	3389988.974	2509371.961	2280990.222	5176755.813	3612698.717	1849627.035	783477.4688	1504960.56	1438804.952	1368408.601	0	781838.5979	0	223765.5119	194318.8452	0	0	0	0	0	0
O60749-2	0	0	0	1965717.404	0	634079.5888	1268159.178	917723.5236	0	1491019.114	1460980.51	1315381.63	3089647.109	3314980.813	2177577.911	1040175.009	910478.9192	1532852.287	1332786.35	10717155.43	31455807.56	22411316.45	26735638.53	11614337.85	9465605.834	8408158.628	7934608.872	29051305.67	18872989.79	43236638.79	67600287.8	32307622.86	19306694.22	6305765.575	1057977.299	1690761.105	2323544.911	2956328.717	6511927.582	5589477.396	4509412.888	0	1290025.514	1920129.406	0	0	0	0	0	0	0	0	0	0	0	0	762362.0973	585620.2528	0	0	0	0	0	0	0	0	0	0
O60783	0	2841475.231	6971341.524	1572609.263	3402269.462	6883191.474	10364113.49	9146622.365	6549696.709	432754.6811	0	0	0	2004502.543	1002251.272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1674917.214	2317699.163	2575081.407	2832463.65	3791622.778	0	3043705.715	0	0	363935.356	0	0	0	498375.7783	5081118.199	6177659.765	9108632.366	14313924.85	9904377.07	8512763.648	4702190.046	1910013.464	0	0
O60830	1337778.06	4511975.004	5969730.781	2690884.642	1692410.283	846205.1417	0	0	0	0	0	0	1296740.026	0	1104227.914	2208455.829	2482558.089	11580765.29	0	3637586.584	118932109.5	355941244.2	403160736.9	298584385.4	205573550.2	179827869.2	115913653.9	2207263.119	20473163.88	25750747.81	31028331.73	1081168.868	4071997.805	7062826.743	4586629.769	8361436.819	12136243.87	15911050.92	552621.963	7672831.274	4061219.248	3217311.176	0	0	0	0	0	0	0	6894743.084	0	3442114.786	3958160.332	5267136.671	393602.8948	0	4265084.184	3521761.261	2642602.004	1648191.691	1344006.653	1014509.672	997149.1263	0	1744447.747	0	0	0
O60832	0	3092695.144	2272906.304	1437170.499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1453117.464	898684.3497	0	3885890.985	2102348.878	6866471.457	7950025.744	6971959.966	7237713.261	7503466.557	63673888.88	36632960.95	9592033.017	4996568.364	4031799.086	3067029.807	2102260.529	1194211.203	4335233.159	4755376.044	0	900097.931	0	679976.8086	0	0	0	0	349004.4029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60869-2	0	0	0	5323017.309	0	526294.0101	1052588.02	18054967.92	2176075.981	3488807.146	19514932.42	2198163.189	2583584.982	1474762.928	11324178.19	21173593.45	10387790.97	5479836.491	0	0	524129.4637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O60888-3	0	0	0	0	0	8130301.541	16260603.08	53080775.21	33203612.57	37626708.64	13191806.3	1857313.384	526647.4055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O75027	6350514.26	1701068.469	0	737668.5979	0	210274.6448	420549.2895	0	0	784316.7828	494400.0807	632047.5656	377041.9057	0	0	0	2785439.983	351164.5319	421362.0988	938618.0231	1431913.743	0	3370552.23	4696394.362	0	7457600.259	19143889.4	412734039.9	1448637824	2376300088	3303962352	1422689418	920629785.1	418570151.9	398039552.5	415763418.4	433487284.3	451211150.3	345148683.1	148704209.1	62615761.39	71886226.73	41038051.53	54827449.35	23728871.46	22510399.67	15515513.18	8520626.695	10549690.21	10263532.75	17662230.85	1084994.373	2923211.156	881465.1617	424312.9499	4461925.389	802052.8114	4351723.469	2323265.14	778750.8062	1052411.323	593262.4271	0	309220.9225	2662347.969	1605209.983	0	0
O75051	0	0	0	0	0	2168566.33	4337132.659	0	0	0	0	0	11681924.71	0	0	0	0	0	0	0	0	0	0	0	1237192.911	0	0	0	0	0	0	0	0	0	0	0	0	0	9623396.853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112026.3228	0	0	0	0	0	0
O75054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414479.7245	2492320.636	12421669.5	11631742.57	1538374.09	769187.0448	0	346216.9972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O75116	0	253835.0379	0	0	0	0	0	0	0	0	0	0	0	501026.2433	833902.5664	1166778.89	0	0	0	0	0	2777466.501	2949614.206	0	2186942.887	0	0	0	0	814819.2181	1629638.436	0	0	0	0	0	0	0	0	0	1821046.187	409368.7444	699413.5523	1208832.935	0	0	2931237.648	5862475.296	15491084.73	37698315.37	38159089.89	16688299.79	34724338.98	33799216.24	8588301.902	831848.456	2424954.649	2305719.061	0	0	3243109.035	83388.04792	1224382.33	984780.2894	0	1110058.937	0	0
O75153	0	0	0	0	0	0	0	0	1771650.354	982394.8709	0	3503826.448	152662.3694	0	0	0	0	0	0	12188605.28	13046914.21	0	995382.1496	6735273.437	1870786.581	10656415.61	3210199.094	23027174.09	22880757.99	25816675.92	28752593.84	73302449.72	60423316.57	47544183.43	31297353.93	28017594.85	24737835.77	21458076.7	85393522.3	156654809.1	83121994.24	14855326.51	11486320.39	7735497.102	5293685.496	3286170.258	2166463.627	1046756.997	3779916.557	558276.2884	1294973.049	0	0	0	0	0	0	0	0	0	0	553797.0025	0	0	658490.372	0	0	0
O75306	0	0	0	740142.3653	690446.1456	345223.0728	0	698795.1105	0	551075.8584	1621687.041	2829548.139	7249017.495	10342998.11	5171499.057	0	6891827.572	70111117.52	54506637.06	71777420.72	10394328.79	67434987.13	48972156.81	17048577.51	100906826.8	165158296.1	131514750.6	39624894.24	36655891.89	36350799.06	36045706.24	21464393.64	35855866.68	50247339.72	112700314	136739322.2	160778330.5	184817338.8	250127434.8	396323641.4	69620905.17	15438738.05	15226524.14	4870980.495	13428448.65	18814591.21	23625735.24	28436879.28	206808278.2	59639350.98	54312888.06	40089785.81	30759919.13	43975637.04	41125101.64	57207593.47	264923788.5	285252148.6	32236497.63	57480525.11	24436404.27	19940862.15	10098329.27	6932777.257	15485386.23	5904065.51	0	0
O75323	0	0	1585729.065	1569517.054	10143329.75	14543742.26	18944154.77	22723629.58	24687491.66	12125877.6	12818974.22	12539526.85	14741665.74	6477692.408	4500136.26	2522580.112	0	6549122.441	21051318.66	79439738.48	101783335.6	95062608.75	37286459.61	57196770.74	18794005.93	31775542	59152195.5	30334130.76	35631968.65	40642728.04	45653487.44	31073566.33	26517335.19	21961104.04	5898009.197	18511110.01	31124210.83	43737311.64	26049212.26	44869016.04	13696101.45	14812256.46	2812938.558	5612801.488	3186079.862	6285975.436	3793566.452	1301157.468	4532295.236	8267463.108	6061039.302	3087791.783	1864337.116	1801565.269	3131082.713	2456318.485	1153791.611	4809843.101	2868112.405	4748440.661	4580798.746	2176959.469	2022967.45	1632598.122	6008692.618	0	0	0
O75334-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22807693.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O75340	124818350.6	81746879.96	68341534.53	67983500.87	58892935.85	49019798.92	39146662	33258256.32	43914716.1	17390673.03	11008927.46	4824243.961	2492939.077	6864262.736	4875640.896	2887019.056	4666585.465	1845607.163	5959128.921	0	0	0	0	2738858.06	2264513.164	0	2003486.531	792930.7942	2035071.24	2697334.107	3359596.974	5232018.009	3979341.965	2726665.92	1085321.264	1395926.318	1706531.372	2017136.426	1865662.349	1738484.201	1091682.38	0	0	2089891.692	0	1065751.997	532875.9983	0	0	0	0	742306.9117	456896.0002	390607.8693	0	0	565918.4626	515073.7081	188125.5918	546614.2422	0	0	0	0	0	0	0	0
O75369-8	4874655.806	2482160.52	3674118.827	600131.549	595674.3503	297837.1751	0	540518.1726	1095481.38	4492670.783	5378102.808	8667992.551	12394811.46	9477312.054	13003203.62	16529095.19	0	6943644.164	8562989.961	13001016.99	13642827.1	8299489.561	17387050.73	13259879.08	11037243.26	11675691.7	22876693.94	3489469.762	0	2933026.712	5866053.424	8023531.974	8240907.657	8458283.339	5189036.301	15970377.16	26751718.02	37533058.88	11586287.09	19400299.81	25519971.81	275401487.7	590495739.1	510268945	225627556.3	159851619	115992202.6	72132786.24	55105200.42	55154234.02	14040264.34	10182366.68	20247905.28	10000178.13	2925450.799	2128955.129	1943086.85	4640928.963	1196521.525	2411702.324	0	23154904.42	397105.9261	448900.4307	888466.8069	3065284.918	0	0
O75381-2	286572.6987	350342.8878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3129580.782	0	0	0	0	0	0	0	32759394.63	0	25920222.96	0	27158431.88	54316863.76	21737347.37	10868673.68	0	1805143.397	2365201.387	2925259.377	3485317.367	5254546.962	4822962.903	9993313.425	11533454.49	11716513.28	20215671.21	37634129.95	75901588.51	102201070.9	128500553.4	235801892.1	406578334.8	272502174.9	75206062.31	40066019.98	24117995.07	25122963.07	10429314.93	18771079.4	21184614.97	14848612	13425930.71	8570543.786	1453205.813	1214398.912	715139.645	1787120.235	794874.4686	0	0
O75394	10557067.34	6758244.134	1995049.218	10492042.6	503190.7898	680992.8202	858794.8507	815768.968	3073170.051	0	0	0	1566380.67	783124.0735	391562.0367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2289029.966	2573601.564	2930398.334	1685739.946	730600.6911	620624.0613	4710848.231	7104129.823	2013734.996	0	0
O75396	1119158.867	7405355.176	24614648.05	23576195.84	52985049.25	47226118.79	41467188.33	62975712.21	19087456.58	15220428.07	56317390.61	48019314.63	44538193.83	53852855.68	47017240.05	40181624.43	29593811.69	40354655.62	37632451.32	31011766.32	32529466.78	37675830.6	19121338.36	24214737.05	17097752.47	13217427.46	36880823.6	6590160.475	2364479.871	15927638.41	29490796.95	30572009.99	24627171.5	18682333	23265693.86	32831384.2	42397074.54	51962764.88	33027754.21	39009544.61	12946505.76	42411725.72	19453088.24	41390015.62	22446258.42	19471420.62	19047191.6	18622962.58	32314593.58	15975059.65	17871666.18	13657890.58	11543393.74	9201001.073	6380729.562	5089467.164	5130589.129	11874348.47	5244342.672	13212347.4	6188438.322	6268040.623	3162402.375	4018529.091	9958945.728	2649086.808	0	0
O75431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10586134.11	47173374.53	25858378.77	37075323.56	48292268.35	1669527.935	2090046.303	2510564.67	4510340.55	5662350.46	6814360.369	7966370.278	3795289.254	348125.332	919004.5817	0	0	0	1908864.929	1868701.549	934350.7744	0	6379669.376	15982790.17	43881276.07	48531428.65	55006028.85	77445970.32	28962382.57	45781615.34	27034655.16	19456622.19	12779835.68	23903060.03	17603019.46	17504952.25	14760837.43	9447781.456	36735224.72	17431269.32	236721.8685	236721.8685
O75436	0	7901036.315	7507883.999	0	3068355.04	2592751.174	2117147.308	0	0	1611703.623	0	0	0	0	0	0	0	0	0	0	0	0	0	7235504.541	219604237.6	344365426.5	149154898.6	41754145.34	14971770.28	17967635.1	20963499.92	12970139.07	8566413.478	4162687.885	920100.1073	1766264.02	2612427.932	3458591.844	1517965.509	0	2234076.991	0	1208391.191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436792.2228	0	0	749993.2604	433408.4624	0	0	329633.9209	329633.9209
O75475	0	0	0	0	0	0	0	0	0	0	0	0	1329915.013	0	0	0	0	967154.6968	0	926249.1862	0	0	1911736.266	0	0	0	0	23441596.39	12565854.8	18816314.01	25066773.21	0	7463046.965	14926093.93	0	2475387.109	4950774.218	7426161.326	0	0	11032560.77	6439746.584	0	7968181.429	8136927.704	7874531.664	10457630.73	13040729.79	0	17164853.41	0	0	0	0	8746976.41	5252338.241	0	0	0	0	0	0	0	0	0	0	0	0
O75487	0	0	0	0	0	69700.60466	139401.2093	0	0	0	0	0	0	707320.7731	5248561.328	9789801.884	42114696.94	16283529.61	18240721.35	14217447.92	34175228.88	41477966.88	38002809.63	41814885.17	128093309.4	84073988.28	351371489.1	320312500.3	135872733.5	189667499.9	243462266.2	235693708.9	164898842.1	94103975.3	140516441.1	183574201.5	226631961.8	269689722.2	292098829.9	521519594.9	357468133	181411566.3	80051465.82	210331011.3	211231374.3	80743237.2	92388934.47	104034631.7	201006101	76512980.12	48853415.98	20896310.63	15285134.76	7367184.062	4469094.897	2804810.465	2426059.009	1746992.194	551826.8235	874079.1991	639468.8678	742262.7373	0	809721.4903	0	0	0	0
O75489	0	0	2507074.891	2229447.512	4796811.648	5394116.034	5991420.42	3292765.498	3598315.527	2456760.229	0	0	2108798.343	985089.5103	492544.7552	0	931638.4651	7626094.74	29218770.89	16949282.25	1375193.791	5592521.013	30710010.87	6485749.822	21340572.75	59838754.3	51216747.32	22464060.71	9539465.46	9538118.14	9536770.82	2736737.688	35799301.34	68861864.99	137414986.1	114920742.5	92426498.92	69932255.3	270859770	212911208.1	49965021.02	20639524.74	7554973.928	6120807.289	2958051.519	5571114.09	26764413.75	47957713.4	106761394.8	46185811.26	43141663.8	33201364.09	17117701.64	16385073.34	20958817.43	52864806.48	385194780.4	301575187.8	52591680.48	42502459.98	22606876.6	10675808.18	2025114.326	3958160.332	8972972.73	1451615.534	0	0
O75494-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1455767.929	727883.9644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O75533	3457443.309	0	0	1856209.023	1993503.113	1576827.92	1160152.727	3692848.78	2942281.252	2480923.636	0	0	9906113.125	10069558.47	7145631.688	4221704.906	1986965.299	364067.8793	0	0	3429392.554	27632423.38	40638918	12940661.48	3369624.567	5023205.538	4392615.728	3477233.448	0	2699741.613	5399483.226	12368262.63	9346811.99	6325361.347	10379402.25	12313842.7	14248283.14	16182723.58	99581550.06	189284596	211895978.4	49470709.29	21174706.64	30847039.92	12259461.04	8540973.431	6154198.731	3767424.032	3139798.325	931139.2942	3286408.799	7272125.133	2942988.043	2523035.108	2280592.652	5168362.673	940252.4766	1163509.983	189044.4197	0	0	355224.1609	0	0	0	0	0	0
O75600	0	0	0	0	0	0	0	0	0	0	2315004.524	1853602.733	734664.7375	6820410.792	6598493.979	6376577.167	6077074.616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O75607	29887969.14	14931836.6	24620434.9	27809341.92	17623516.39	14328833.72	11034151.05	2273701.443	5127545.512	0	0	0	0	0	0	0	0	0	0	0	2732364.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246184.0287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
O75616	0	0	0	0	0	0	0	0	0	1183653.517	7403897.42	4178148.931	31975607.94	17167415.53	13178642.32	9189869.12	1162184.75	0	4146608.397	0	10826266.24	8658627.575	4093024.828	0	0	0	3085936.458	2025971.31	0	0	0	5321692.077	3893312.287	2464932.497	1629903.483	1086602.322	543301.1609	0	2568477.331	0	0	0	1262283.98	0	322482.0827	0	509092.492	1018184.984	688414.1224	1063189.88	0	0	519358.6266	382669.7265	610402.1011	738021.9932	0	1127971.664	0	7159436.194	849783.2695	7248315.122	317238.5793	1251637.946	2587781.552	337492.5497	0	0
